private_name	public_name	kind	private_source_path	public_source_path	private_type_sha256	public_type_sha256	namespace_normalized_type_sha256	type_identity_after_namespace_normalization	axiom_footprint	private_value_sha256	public_value_sha256	namespace_normalized_value_sha256	proof_body_changed_beyond_namespace_elaboration
Someone.step.fault_swap	Continuity.Admission.step.fault_swap	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	0e16eed16b3fa1c4f83bb1e8fab522afc9df946ab29ef41b9ef272e182da5f2d	5547fdeed74f47fc7232d397b53baddd89546de8624c509e53356d8bdc80b995	dfbfdf7a09d20de18fe3e643c294e242fc4f43b76f6664271b604bd7913a87f1	true	AXIOM-FREE	-	-	-	false
Someone.step.rec	Continuity.Admission.step.rec	recursor	someone/Someone.lean	formalization/Continuity/Admission.lean	7c7b402526fa2593452837d9cd4b7f0ff8475d807eee865066e4e62f637ad7f7	f467fcb96335af3ce1754da37680acd53f42dd642dbc3e81a3debe8267c2c8e4	76d4dbafe0e36b3da365d21d0f790c97f6076605044dfc8227a30c0d3368fea5	true	AXIOM-FREE	-	-	-	false
Someone.step.recOn	Continuity.Admission.step.recOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	68109c79b63bbba6d178cd92603e1999c8a43a236c03df2fbe4c44ca10b1fd0f	89713f695faef2fd36b312b707a3ddaae655f8d37a9db7c294c03c0a0e331de8	ce7c6181e581e43a3781cd3993589ba727dadb7bfb14a77b681c7cc2918a396e	true	AXIOM-FREE	a6895a02191a97738b590a64c5c72e7411311700ec4c0996a1e141fd47ca18f5	d056d2c03ee4c26d4df1828161c3e006802e87533f2a13b967741efb0d5ae750	bc58a33b676a368888dbec363eed41393e18c9cd2cd866de0a8c2104747bc5c9	false
Someone.step.reject	Continuity.Admission.step.reject	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	06aa7614c46968a9c48b73b3bdeecc0f35feb50c19c221509a88c168844837e8	1c6d008c2c8c3ccea32bd92b5f4c99f936cfe2e7dd9577d68d4b4ded5e298a26	6f46e33e70c4dbf159676e81f99caf9060e8d4947c7b3dc0694cb6c871471210	true	AXIOM-FREE	-	-	-	false
Someone.step.start_forging	Continuity.Admission.step.start_forging	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	d66062711299a7404ab2efb4572cfdb54c653a465f71f68212b5924921922122	740caddfe8966ffff106c7906dd366a3e98de09687a62653e9ce8b31e56ddbcd	7d64e91cf028c7c09e28497a120a5517d42a2eef2945a84defe1e83a7ab21bd3	true	AXIOM-FREE	-	-	-	false
Someone.step.submit	Continuity.Admission.step.submit	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	29bbafcea0036280d47c5ddb73704e7d8b5a28fc18e0d91c620ca2b624f6397c	dba4f56236c126160f8de7769482bde003233fb8a561ae933541c080ad4f4ec4	494732c0cb6237d021555882fa91051a15b5d2843415820764c0359fa3fce515	true	AXIOM-FREE	-	-	-	false
Someone.step_preserves_coherent	Continuity.Admission.step_preserves_coherent	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a19635ac4a66f08ab7718b92a61a55bfb35876e8a03a583f9b3edc9335b7caa8	16de1fb1446fd4cfd5d9aa59575af38f912a1c247c5ede406a1f12f483eb41f6	6a841323f4da6c688c1ab3b5923084bfbc2a14e6239a808a8d092360a30fc1f8	true	[propext]	28b13b18d130c3e17f1161ee0b3445ba90b9097a5cd869d49d3e71809e008c3d	b15a055acbf7c53f79d9baef5a2b56596786afef2d0fc1aa0e55829d91c4b4e1	c58c7e26a70743064a03fd4641a7991ba2248616154e5e6cdde2c0b54327f7bd	false
Someone.step_preserves_coherent.match_1_1	Continuity.Admission.step_preserves_coherent.match_1_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	676b261cc733bcb83109f7645ecb6ce85556a48090b3bf40f9327358c4e7bcf3	ceaca14bb2cd33d42a2977b2df27c4228ddcfa188d7c9a05f48b79a43dc2391a	45695b84a853287f3bc989541711b08fcd839d7938e9da17aa14a9aa5f3151c1	true	[propext]	fee230370d758423a04d50354c97989c1b62dd7d5c1ba78304014a957b3bc903	d5e8183bb5ff236e23d2c3289659056d66332148441cfe1dd6ef43fa01615019	889a460a7e49f4b98beb1732c716cd9f6260f2e09e90af5cb403826eb5d87a7d	false
Someone.step_preserves_ownsPacket	Continuity.Admission.step_preserves_ownsPacket	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	056b17be0ebdded81ffd0d6b85369efc3d512d610b93ee200914bd0d34bf2a51	e8030f5e90e666aa0392df24b3309c7574e7111e317e7cb77792ee2eda59f99a	6f91f0ee1788e95c82bc67a636cd35a9e85c3fe545801a3585636faad7fca35b	true	AXIOM-FREE	856693d8772a8c7334a8a841bf6da2c810d2a6ab6852d231d509e626b4e4febe	5451d9007588b994a7229d433acf0a97a3b3c86e3624e483fc306017a28bcfea	d984a660ac9797e0ea4581aa0618ee9fafd2f6b835e3cc056808126bc52f9362	false
Someone.step_preserves_ownsPacket.match_1_1	Continuity.Admission.step_preserves_ownsPacket.match_1_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	d9d720b2aae9eba3044d90ca649ecbcae547f9c1cbc08fa7c1ca05b6bfaa08de	50fe2a45b625471076d52c21110f845500d38f9ee40b243e3d5a4272a9c4eaa1	e507dffeb0d1c4d5400f63bc4f570cc7287c4c4c891c4f33d498f4686ca375ef	true	AXIOM-FREE	f677c58bc7950acb08bf368128aae25adbcb0a2a23747983a02397fad5152313	829a77a073865941a271df8bf747accdf48f31b245c5b5618ec9001ada729d79	ebf6cdcc3a42969673c336969f26903a43ef56b964f83ddfd1324d232513b1bd	false
Someone.step_preserves_ownsPacket.match_1_3	Continuity.Admission.step_preserves_ownsPacket.match_1_3	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	92274d1526f7ee783e837a0450a1159bffcb34681416e707d56b2c7892053d24	34a49718c41380f80d58ea66e5a2e951e7416419dd09db186854f727c7161b36	aa87cf95554e665c5b82a761bae87cbc289b19e41f43c9d6d27cedd7e222ae0e	true	AXIOM-FREE	e02319af96b3fc5233a86e42808f0cdee54cc13b2cc58c7df032a3d48983da78	d0cb051fc6a07f3b6ec34f85d0cfeafa9a079b30d464276db133269e4b46869c	43de956fbdd09f6e1a82199766450bd260106055c99602e1510db07752f28f98	false
Someone.step_preserves_wellformed	Continuity.Admission.step_preserves_wellformed	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	dd56e1c5fb5ec725f824bac9dfd2868955bd9895a1e00d6ab75dfc21ee9552aa	19c2afc2983e0a720f934c0a2746f93de3f0577bb03361e94aee145d9379cf3d	2a7304138b2861a80e3dce8a0e32b0a10c62fa317d6778b3c402ae396f44a49f	true	[propext]	f95b4f963a9352ffee3572a4207fb43de1c1afd71bd092cb0d7f9669c41813f3	3468de6edab8e5d5c3689b0ffc434d6c1af83d20f154ad1ebb3d7478a8cadb28	d0c65f56379683b58af95c2b0251b51196270440c73ea8e35a56d423d48cb3d1	false
Someone.step_preserves_wellformed.match_1_1	Continuity.Admission.step_preserves_wellformed.match_1_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	6d182fdf6a19b2b01df111077fde1571154ed9f3658f0c3ed6bd889b1980d330	93c092e3c782260ac22cfcf70859825a43c2b35a4b58beda15052450e9307d86	21be7881f5d3e7c230c027a10f545b6974be8534b76576515e602cca0fef0fae	true	[propext]	b1a196d2d9b230a8c9c199c04418ab98db78d60235ec8123fa00e836793bbb44	78a69f22fd590df6e9c22f8da5f5598124bd197552df77ac26ce9442236458a9	bd0cb717ef45c0589981e77cbc5ff74e75e6dfdb4b752212a2e8bffddf95cbb1	false
Someone.substrate_swap_recandidates	Continuity.Admission.substrate_swap_recandidates	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a20c848d99a1dadf5e359ca9782dc8bda58dcaff7d0c5e7f1934a8f3a3535ecc	cf045245196c7053e7b9f557c0de2f472a1d03e8ea49e57a195d9357ae30db1b	84f0b13fa1ff550c1243c471c820dac4496a6162d2182aa8bd0b713023736db5	true	AXIOM-FREE	a697231219a702383fa877489b5eaa937a026549264dda3b685237794a09c43d	c5ab2f8712d4960427b0137ffd61b2ef814394a9e6a02db68adc57cf5329c42b	0942f9cfae6a15b60d128b2b61f4a7e9dacd567b699f2cdb57178a50ee1a11dc	false
Someone.suspended_no_standing	Continuity.Admission.suspended_no_standing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	abecbb98e6d3449d963868efe1a96b5f65a36755fda1882d7b7afa935028b665	4d166eb6c8425d053045a82ceb57c8369fdabd5e6f3c92c9407b549e57a58aac	3c6ceffb81e8a2f6c32e7bd460a6b6bc13cfee6d7de9d8fa613d36293ef24ac1	true	[propext]	87a5ae6f0a68276d5751204de95979605c4360b7edcbb13d70bf34c82ee5b3ae	f877e009a6361676f5a9132f3841116a9ad8c423a429dc3adcf65b38cb86c90e	0d08e07748c6865dd04b538fd49b49f7308876de26be9fd48b966beaf5ad343f	false
Someone.swapped_external_material_recandidates	Continuity.Admission.swapped_external_material_recandidates	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	08266382f055ceac462be35ab87b1ae185a4724889823497fef1868bfacc89f0	ed7d165c4dcf1f751d81fae4899c1cf25d74aca20b24401e33ae015044ae3bd4	f1a5469180349758bca860c96793e789fd3c200723e37078486c64a4883f09b3	true	[propext]	bed0861edd9dac69480ab575318d082ca24fc7f6bdf70909cf92a30802c0abbc	0599f4f4f28d186bb56ad55d89ac027698be0336e68e7e2047333d9dedce025a	c4af218d186d169a63a2679fe61f0b3d1f515044f7ec0c158ab70298d0aa4005	false
Someone.swapped_packet_not_live	Continuity.Admission.swapped_packet_not_live	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	084f8ff5330ac828954034f68c19cfe4dfd203e6b0dec79eec627b738128cd20	4e0a7a4f37912fc6ebd78341a53bcceb3c0c5705412bcb88ffb867d7f8505332	9866f1ff592fe85154970d268f6667e141733114e122b44fb1cb9c8c5820e702	true	AXIOM-FREE	c6534b404e86b7e37e915681fe03c3cf5e3a53f24a18a0921fa30994abc1a3bb	b9850381f11987b5bbcf7f5de2c1058c9f2a04faf15142c740ade1023d141829	ce2850057f1610aa33cee9e9920bc4b63c05f7dd015e2d1ab51cd59f20a532ab	false
Someone.targetState	Continuity.Admission.targetState	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	6adaa974312218e8ecb794b9db07dbca22e4c653d1f0d225b98374a673bcc01c	9568624a710c3a5fafbf9c8c90c613267630c7fceca4f685b6ec4ea5854385b2	fb470bdfefcb905d70e9332408b7e5c618a4c794365a9aa4a2a891d593b2e679	true	AXIOM-FREE	934787d41e68773fa66526732454995cc54df56900e724d4416217df491111bc	ab20c2d38afd36d8daf6993878b739a34bfcc22e22b10b2d813e4ec4bd1529af	1310d7cfedaee902e6b4046fe19ec85dab9cd35a4c9b01e7b59f06f4da65e099	false
Someone.targetState.eq_1	Continuity.Admission.targetState.eq_1	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	dc68a1ff49334fd224086f36282bee80aef9db110b793243161c07f2af458dbc	75c4388790b0535f3d2df3c635aa5c96354a70a3bef46406afc1a8e2172ee425	55b4134d31075f68739a118a5dd290509a215f2f55a80d8e4250b86227938db3	true	AXIOM-FREE	d7d861f3c6e5c65d15673430163ad1ac8bf02c8cda48b4955fc2403e53ffeff4	8e2bbec8e5be4691fc1c17e4d8b43401fc2cfe9aa0f0c5584df9fcdca05992de	23d8c9a629bd6da79b58a6e4c3d4d3a744653a8b09d054812d336a04859b021d	false
Someone.targetState_ne_admissionCandidate	Continuity.Admission.targetState_ne_admissionCandidate	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	ddc02f318de41f32af864dce47a6e5abc09df62bf70b95fbfcdc188386f12a14	78f5b463e5bf7f57d71f39f0f9e2a0cc24bd9f117c43490c14f78f928905caef	fabb63f367548cb84f601b206572439e3e0ca1a025bfd3c3506aa2e40ddf8895	true	[propext]	2d6a1fd4eccff1a4d19da608385848ed6e0e1df112c21b7f9cc4b5f2fdf6deff	9dea81fd42107c5ad919b516b9242ba40df7ed4b68b7dcda13be254154099975	0696c79df05002f0ef259cc81dc7324c706b2e1772308fc4722c712fd32747f4	false
Someone.targetState_ne_namedSuspended	Continuity.Admission.targetState_ne_namedSuspended	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	c4af05b8dbb1457c62278ce16034ad6f00db3855da1d652f512cdbeae24952fb	2f608d5b37aacdc69ec88b17ded8d3054d93345afec628a575399edfd481e1b0	b6b0cabf6dda43ca9947e320c6802a57ec92cf7b686e9294d7d10e0426f3da77	true	[propext]	a5f8c116a936a185c55305aad99fced5c5240a0c21c62df7f3f99748772fb893	d0773590bbeaca1bae37c2312618a11c5a7f7c4623e1e556489f370c251422e2	08960deace40217d6db181462805606c50ada8c24ba8a38ccaaaa3f549eb16a5	false
Someone.tokenMayCount	Continuity.Admission.tokenMayCount	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	a1c9d0bde3b57cefdbb74a39f8d49594126f0e4336ae4698a3a5acd138b19272	dc2808c586e0e389e3ef6c4315ec58ed80d8026a8e7e6156a1da46b83371c4ea	40d5e6855e335944ff84369cb178acbdfb0b4819cf7cbbd486b0b97ea8ea5263	true	[propext]	46bd0f829f085ad8e5456e19045186f8a4db438233095e78aeb9ed38a7f2db09	a0f7938a9401d70c8db0f0276c59aef6113c1479278003ba5fc882eddee26ea6	ea79dc1afb7b52954ec1b24a1db49dba2e8d03d7c09b415b17ada772f566738c	false
Someone.tokenMayCount._sparseCasesOn_1	Continuity.Admission.tokenMayCount._sparseCasesOn_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	e2ac8b59241692f6d7b188091aead47bae1ec155c7b829cc6d94f9a871427ab4	aed575199d38ca6adecfc04e3492874dec0f93b1ca1430941734c4e8a992b2cd	3763647baa1d341edad71bf329c6fd68fad5a12b58d6b2d3fc079e125f4f2393	true	[propext]	556a2a9ce9442d01ffedbbef0a24723b8b43f16301eff3272a9871f4375f125d	93286ab6899ddb2f424bfc7b840ab3d7b81a53d5abc6e3070f1c282213597f30	79bb04df9830d9b4e90bbf1485331dfcac00ef4f2e4245dd22a0c927d647fb56	false
Someone.tokenMayCount._sparseCasesOn_2	Continuity.Admission.tokenMayCount._sparseCasesOn_2	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	a6171f030c8c43b17f94e4e53932af716a59e8ed77801073babd48714ba5ecf8	a6171f030c8c43b17f94e4e53932af716a59e8ed77801073babd48714ba5ecf8	92ad4ab9bc95d0e484498e3432f45b6e25101184edb74da52208806a0d60cd1e	true	[propext]	4fc6975493446aa07f9feb41ab1774af50672997d9a8bd3f8ac2ee4e602973e4	4fc6975493446aa07f9feb41ab1774af50672997d9a8bd3f8ac2ee4e602973e4	ada8be38f2b61be72e55f401574a7e4c787cf67326445873de5065999b2b30aa	false
Someone.tokenMayCount.match_1	Continuity.Admission.tokenMayCount.match_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	91f6929f3f93b8f11b1efbfa6a70e8be301ebb546903b5c7a0332615a2ceffe5	04a12c0253d89501e0f980bc1fc1eec558f1761f475e1f6db2682d45377312dd	264c3c75f3df23565cf4bec7d589564b7c98b22c3406ae8ebd3e518e6691aa92	true	[propext]	2e45be1998a16b387ee1068c56e747d721362f984e011fb3ed13066bf4af2f74	c5f054d2859dd43b8d782db7e6f9a36faefdb1555b84ba7ec76ae3ce12628d4b	0b69068f0b1f7f78fb3e4e2f2489c4cd74f78c918be0dbf104394dda1ee20480	false
Someone.transplant	Continuity.Admission.transplant	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	84fd172dea43631ab37b23d5aaffd7b8435ba7b6d2be663d063dab963c554b91	17fce43e1718417ac4b5f90e3cfdef545b75a73649148ad510e458805c449de7	0242dee5289d86521bc66ff49fc860793fb9750cbe627839374abb7b36a36acd	true	AXIOM-FREE	cc66639a5629f7fe90547c192b2555211f056292f1e3b022eaff3e9e4b8d8943	bea29c13d58c0291d3c8f12de5ae1e9746722978fe32e03ed1e89cb5f676c9a4	77ab082fd4ef1b41a47fe57a7e7469ff88e52a3d195a429027e07f4f22fae67b	false
Someone.transplant.eq_1	Continuity.Admission.transplant.eq_1	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	4452b8605d3d844fbb05530d06defbad16db24e9169147aef845896e74d6b24b	ce9bb05161cb302373d69e439b6c1b76abb4ec2cd7cc5d95d6f44127156a00b7	a361d14482121ed649e4189af194d6c300bd9a1213784c7e866dfc32619ecc94	true	AXIOM-FREE	7abbb75d255c42757687fba3b0f7f636c17b79d6d355a2e4bac05ef6ebcba865	a85ba67f69ed308bfbd2af491b9e29e1c4cf9a862499b08e68f70b5599cf03dd	1d4f93de6428c81bd97d4cc2456aeb3bac589c9c618c9c4a43206d951d174e60	false
Someone.transplant_to_same_id_is_not_inheritance	Continuity.Admission.transplant_to_same_id_is_not_inheritance	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	e8182471057a1430ce6e76b942aac607b5a130af7ef62d0c008c5a40c9a70200	3cab222b6418628d6c7e1aa3d76728fb56e6e006a6950d0e199fe26707f3b220	e0a9db6c0a8a6c1a6ebcccec3407f9448d781b48e101178a13567525e4e7b014	true	[propext]	9089c8f78b533ec127f5058c9c65ef4820b41b0b139f10c86180ae66d80f05cb	08e9610e2c458474aec4bdbea1e8c5ec46c9aab22224a1dfd6939a2f6974e487	66558ce8875b03497ec2bda43248aaa255f06b5daf6f7531dde0afb6e9a90dc5	false
Someone.transplanted_packet_has_no_standing	Continuity.Admission.transplanted_packet_has_no_standing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	34bcec9bed7e78f21a83cbd5dad088ee3d13c2e80532877015a61a862cb14a8b	647ef2f1e0f952e102a48bf467a8fbe7b53c7f8013e503aed669dd3308db9467	8dceaba2f2beef6148e41eb073de65d4c2093c4ff3ffc843c04416c9638270f5	true	[propext]	8e3f3279d3f2d8d8885d51156540327be071848b68dda34a3156ff0b9d7c464a	92c4a9a0f27b8311eaeb1fa9f5dc7da4431beb351ec3a32a9c09ec0343664f3d	1da2fc71d19463ce6a9a05d6ff821edcd30f2739bf5d2f15544076fe7e42766f	false
Someone.unnamed_retirement_records_nothing	Continuity.Admission.unnamed_retirement_records_nothing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	c0ed0edead3186c57ee3db5e05f79b7f779e337c37b686d96611d9f4bbfedd10	d079363726bae9f322328ea7ebfe63ad40fff7cde15e29f57432c65f176fe776	8f122cb58989964350428954f00c53e0c0d96a303ce4920a96f980e6b98f0bc8	true	AXIOM-FREE	db32a585f97722505d2592420633c9b1b94a01bf1bdf8feb6dd731ab84bad819	56e000eb1a6ac9b09428874633ebf56344f33ea8b13a42b50c002b83740aa8bc	d8d4f027e77da26f18fd04752dc886925b810db4be13bd17cbba10ca6176c238	false
SomeoneContinuityQualification.Hostile.breach_sequence_reuses_exact_packet	Continuity.Admission.Qualification.Hostile.breach_sequence_reuses_exact_packet	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	cf2f40d1d7a3a76f833ea22e68e3831a9abe144c678f78da527fd42bb2941367	e87c51921decf1dbdb7ddb5505105eb6f1ac647918fca0bdd05de24ae7b81762	4ba2f7b23730c74a8fed9e8d20211a78f15bd206a927dd89ff6f9b9451f6795f	true	AXIOM-FREE	47ff9a698951ff217ab263aefe98ecf5184f4572de8da95b40bafc359f62d11a	26c1fe8cbc4f024ff4d55b7d23a2d47d8814b1840b4a095c5791a64265870498	03dfebca75032a9cfa5443ee9defe79795aad3b10ac52c82a4ed5e80681525cc	false
SomeoneContinuityQualification.Hostile.candidateAgent	Continuity.Admission.Qualification.Hostile.candidateAgent	definition	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	3d92fd8309d471b0c2fce2b46d460d3979e5f89caba281eda0dc2549023e934f	3fb957b46069b69e740e1bfbe9c028908ea304f64fb3eb656115c1ffecb0acb0	112c3784ee75679bee61d04b0e67d141a31f5700da0fcb495611754f369f6fbb	true	AXIOM-FREE	6ed4c25a15fc289293a3bbf11b5ffb51e72c5ddc8987367bdaae678496d414b9	02749b4e99541361b9706e3ca07e4178b848f99e1b615a8215bc4aad5f7c25fc	19c31fb09b02c5a3c3269f73833e3dc55969193aaa168420ac51197b44a3e90a	false
SomeoneContinuityQualification.Hostile.candidateAgent.eq_1	Continuity.Admission.Qualification.Hostile.candidateAgent.eq_1	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	fdcb3c49bd8fe807cc3f2a84bbbd26042c3fa99ff8d570fb2c493f925b332df0	4ae9cd107a7a37396292ec7bbc63538918f7a4c25204b7b637342266628e3815	3a10fa044e6b5dbd0edbba6218418582f9a04dd814405f68c5caf949a1c61cc1	true	AXIOM-FREE	636eee031aa6150d06483f1b8a00332f5e98cbdfc928a1e0576c7d4c3db976a8	f5f7b93014e93a82a0bbd9297db922cc9cd9ba2da021f42ebe767511f2dba1f2	b18a9094dfb5134a483d47f0f1ec03afb5ed2cb11e0717b9f68482719505c99b	false
SomeoneContinuityQualification.Hostile.emptyAdmission	Continuity.Admission.Qualification.Hostile.emptyAdmission	definition	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	ed6238f863e33bd9acf324bf0e92df5a800beacc5fb610a8753d9e4ce76b65a6	eae4ad960549187d66db2ab15c69a867493dbf1c30d18a6a5223539291a8b545	b3daa0cd7db6d706d858eb596c5e5561c402816ed6afd49e909ede87e23f332b	true	AXIOM-FREE	721aee03e133bae3e6eecc47207b5c231aef47d0be69e39c0022d1b4e3ad317c	3e4a19064b872e9e6d57a8f4fdd18b9d864f00e95b685ae1964007e2a608f9e1	d5d174e800687274adbb0c3d85984de616734226fb13f69e83cdfc8f9a311915	false
SomeoneContinuityQualification.Hostile.empty_ungrounded_packet_earns_name	Continuity.Admission.Qualification.Hostile.empty_ungrounded_packet_earns_name	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	e7f0b14534b6451acfef31199c2575eb39b73fdb64b84b4f2c2eb126e2558f13	4ff6beccc38b5fa48fd133edffd321f9b9814f11779bb4678559f25c0a591550	d29670355c9deb195408f4cc3eb3b1620756c09c4049236315b59940823f5f34	true	AXIOM-FREE	2d52995fc6fbfeb90e45837a236b4a57950101fa052cf978f2abd3e3a03c065d	82aa83842da98a9636cdb39321af781f9f4320695effc98bfe75ccaadaff8e95	251b5348677d1d8e384236f5ec7ada5f52c33577975e464504b5cfc0988a45a6	false
SomeoneContinuityQualification.Hostile.forgingAgent	Continuity.Admission.Qualification.Hostile.forgingAgent	definition	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	c1750289e319878e1ea36774133738c3ac382537972c6eb89c7aca227c7046de	a7efef01fac1bbd21638e7aeaeddc83b4cd90927424dfd5457065840ccb30657	4233df537e20e8b9fea19265a392e75980bbaa912f77d744319ec5083eff4c58	true	AXIOM-FREE	06075182ff5513c882786ba3a7ccfde57091c390b98ae3db57ba8f67d182bee8	b7f6867f9dd4262dab066c9dbab4ee8ed90457aae72bf2548d2a71ee438fde9d	6072f3d17d359f5fd95a371f84ef19e3b75bac3a299dfc8d406b025026e2dc14	false
SomeoneContinuityQualification.Hostile.raw_step_accepts_foreign_packet_from_malformed_source	Continuity.Admission.Qualification.Hostile.raw_step_accepts_foreign_packet_from_malformed_source	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	eac38ea443099db900408448f7de71fa8844dd7abe8ccdfcd6c30a78efa602ad	d68404b105191b9f3a40fbd8fe6f1e1925b03528ac0d15cc54adbacfa7537679	fd6ed43135b781d3e640ea3e64bf3a09325969e88f3b2c072ed8eb582591d3d7	true	AXIOM-FREE	2b0d785afa31584979c2999bc68497b9b6628174af705ddcc5d3d7b408d553f6	68fc68f9a3ac63a53869aeeeb950e524898ba558c2e889d6a15e03299b0475ec	1df9f97783395fbf2301a2565af355f6665e9f4c9cbf3d1dd84740eee2e631d9	false
SomeoneContinuityQualification.Hostile.same_id_copy_is_wellformed	Continuity.Admission.Qualification.Hostile.same_id_copy_is_wellformed	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	e8182471057a1430ce6e76b942aac607b5a130af7ef62d0c008c5a40c9a70200	3cab222b6418628d6c7e1aa3d76728fb56e6e006a6950d0e199fe26707f3b220	e0a9db6c0a8a6c1a6ebcccec3407f9448d781b48e101178a13567525e4e7b014	true	[propext]	96cdc72e0505a1af92c6185059acf4add0fa33e472e6f7be5e87ad97f18d8701	c9d3971a32717e892204bb5020b6358e55b283cc16b71ab550c0536e1d9a7a1c	96cdc72e0505a1af92c6185059acf4add0fa33e472e6f7be5e87ad97f18d8701	false
SomeoneContinuityQualification.Hostile.substrate_swap_sequence_reuses_exact_packet	Continuity.Admission.Qualification.Hostile.substrate_swap_sequence_reuses_exact_packet	theorem	formalization/ContinuityQualification/Hostile.lean	formalization/Continuity/Admission/Qualification/Hostile.lean	6451cabdda1209a60792887d295cb9efd0b4db5ebdf536e31b03b5735576fc4c	70725b9a73677f840f8f872b0aceb1f71c5ebfe772f72e4e8693bb62d3ac7298	b3931f76679e55ab0ff35cca30901823444af9a978dda89780a9067fca10b2e6	true	AXIOM-FREE	25b6f133d78caac7f39bd1c8116aeb8d0117beade307c8ba82e6f95571547904	693481ebc447b5bd138cc9b31757b658882d79554f3e3e20470f8440c9d2325e	0e5be5f1c3f61f4a99e3d054b7f24bdac2574d685ade08249b14dd77955e7b77	false
